   0.12032E+03    0.33455E+00    0.75152E+02    0.49167E+02
   0.12027E+03    0.33681E+00    0.72047E+02    0.52079E+02
   0.12043E+03    0.33723E+00    0.73810E+02    0.52614E+02
   0.12052E+03    0.33694E+00    0.77717E+02    0.51755E+02
   0.12070E+03    0.26767E+00    0.81102E+02    0.50572E+02
   0.12067E+03    0.26861E+00    0.82255E+02    0.49733E+02
   0.12062E+03    0.27843E+00    0.81237E+02    0.49538E+02
   0.12052E+03    0.28019E+00    0.79318E+02    0.49806E+02
   0.12048E+03    0.22487E+00    0.77765E+02    0.50157E+02
   0.12045E+03    0.22576E+00    0.76972E+02    0.50360E+02
   0.12044E+03    0.20314E+00    0.76816E+02    0.50382E+02
   0.12043E+03    0.20361E+00    0.76897E+02    0.50296E+02
   0.12042E+03    0.20541E+00    0.76927E+02    0.50194E+02
   0.12041E+03    0.20581E+00    0.76792E+02    0.50135E+02
   0.12039E+03    0.19683E+00    0.76535E+02    0.50121E+02
   0.12038E+03    0.19710E+00    0.76240E+02    0.50143E+02
   0.12037E+03    0.18406E+00    0.76005E+02    0.50171E+02
   0.12036E+03    0.18413E+00    0.75842E+02    0.50194E+02
   0.12036E+03    0.17567E+00    0.75754E+02    0.50209E+02
   0.12036E+03    0.17557E+00    0.75707E+02    0.50221E+02
   0.12036E+03    0.17042E+00    0.75692E+02    0.50236E+02
   0.12035E+03    0.17017E+00    0.75689E+02    0.50259E+02
   0.12035E+03    0.16674E+00    0.75711E+02    0.50290E+02
   0.12035E+03    0.16635E+00    0.75769E+02    0.50327E+02
   0.12034E+03    0.16559E+00    0.75873E+02    0.50367E+02
   0.12034E+03    0.16505E+00    0.76022E+02    0.50407E+02
   0.12034E+03    0.16773E+00    0.76209E+02    0.50449E+02
   0.12034E+03    0.16705E+00    0.76435E+02    0.50491E+02
   0.12034E+03    0.17293E+00    0.76688E+02    0.50537E+02
   0.12034E+03    0.17211E+00    0.76975E+02    0.50582E+02
   0.12034E+03    0.18073E+00    0.77284E+02    0.50632E+02
   0.12034E+03    0.17978E+00    0.77627E+02    0.50678E+02
   0.12034E+03    0.19091E+00    0.77984E+02    0.50728E+02
   0.12034E+03    0.18983E+00    0.78369E+02    0.50773E+02
   0.12034E+03    0.20310E+00    0.78759E+02    0.50823E+02
   0.12034E+03    0.20192E+00    0.79171E+02    0.50866E+02
   0.12034E+03    0.21681E+00    0.79584E+02    0.50914E+02
   0.12034E+03    0.21554E+00    0.80014E+02    0.50952E+02
