   0.63982E+02    0.54770E+02    0.24998E+02    0.66651E+02
   0.63982E+02    0.54770E+02    0.24998E+02    0.68515E+02
   0.63982E+02    0.54770E+02    0.25002E+02    0.70124E+02
   0.63982E+02    0.54770E+02    0.25002E+02    0.71115E+02
   0.66755E+02    0.56673E+02    0.40039E+02    0.71320E+02
   0.66755E+02    0.56673E+02    0.40039E+02    0.71068E+02
   0.67527E+02    0.57409E+02    0.36168E+02    0.70671E+02
   0.67527E+02    0.57409E+02    0.36168E+02    0.70374E+02
   0.68656E+02    0.57640E+02    0.34732E+02    0.70154E+02
   0.68656E+02    0.57640E+02    0.34732E+02    0.69963E+02
   0.68982E+02    0.58300E+02    0.34061E+02    0.69714E+02
   0.68982E+02    0.58300E+02    0.34061E+02    0.69379E+02
   0.69103E+02    0.59148E+02    0.32202E+02    0.68956E+02
   0.69103E+02    0.59148E+02    0.32202E+02    0.68472E+02
   0.69022E+02    0.59833E+02    0.29487E+02    0.67950E+02
   0.69022E+02    0.59833E+02    0.29487E+02    0.67406E+02
   0.69126E+02    0.60357E+02    0.27452E+02    0.66835E+02
   0.69126E+02    0.60357E+02    0.27452E+02    0.66239E+02
   0.69299E+02    0.60808E+02    0.26180E+02    0.65610E+02
   0.69299E+02    0.60808E+02    0.26180E+02    0.64952E+02
   0.69490E+02    0.61176E+02    0.25393E+02    0.64263E+02
   0.69490E+02    0.61176E+02    0.25393E+02    0.63555E+02
   0.69608E+02    0.61439E+02    0.25173E+02    0.62832E+02
   0.69608E+02    0.61439E+02    0.25173E+02    0.62100E+02
   0.69649E+02    0.61593E+02    0.25640E+02    0.61366E+02
   0.69649E+02    0.61593E+02    0.25640E+02    0.60631E+02
   0.69612E+02    0.61635E+02    0.26826E+02    0.59902E+02
   0.69612E+02    0.61635E+02    0.26826E+02    0.59181E+02
   0.69519E+02    0.61552E+02    0.28711E+02    0.58478E+02
   0.69519E+02    0.61552E+02    0.28711E+02    0.57792E+02
   0.69382E+02    0.61335E+02    0.31306E+02    0.57133E+02
   0.69382E+02    0.61335E+02    0.31306E+02    0.56500E+02
   0.69209E+02    0.60982E+02    0.34596E+02    0.55903E+02
   0.69209E+02    0.60982E+02    0.34596E+02    0.55338E+02
   0.68999E+02    0.60491E+02    0.38532E+02    0.54819E+02
   0.68999E+02    0.60491E+02    0.38532E+02    0.54338E+02
   0.68752E+02    0.59867E+02    0.43040E+02    0.53909E+02
   0.68752E+02    0.59867E+02    0.43040E+02    0.53522E+02
   0.68470E+02    0.59116E+02    0.48015E+02    0.53191E+02
   0.68470E+02    0.59116E+02    0.48015E+02    0.52905E+02
   0.68160E+02    0.58251E+02    0.53315E+02    0.52680E+02
   0.68160E+02    0.58251E+02    0.53315E+02    0.52501E+02
   0.67832E+02    0.57288E+02    0.58773E+02    0.52383E+02
   0.67832E+02    0.57288E+02    0.58773E+02    0.52308E+02
   0.67499E+02    0.56250E+02    0.64190E+02    0.52294E+02
   0.67499E+02    0.56250E+02    0.64190E+02    0.52324E+02
   0.67173E+02    0.55162E+02    0.69353E+02    0.52412E+02
   0.67173E+02    0.55162E+02    0.69353E+02    0.52539E+02
   0.66869E+02    0.54054E+02    0.74059E+02    0.52718E+02
   0.66869E+02    0.54054E+02    0.74059E+02    0.52933E+02
   0.66597E+02    0.52955E+02    0.78100E+02    0.53198E+02
   0.66597E+02    0.52955E+02    0.78100E+02    0.53495E+02
   0.66370E+02    0.51894E+02    0.81316E+02    0.53833E+02
   0.66370E+02    0.51894E+02    0.81316E+02    0.54196E+02
   0.66194E+02    0.50899E+02    0.83574E+02    0.54597E+02
   0.66194E+02    0.50899E+02    0.83574E+02    0.55020E+02
   0.66073E+02    0.49992E+02    0.84784E+02    0.55473E+02
   0.66073E+02    0.49992E+02    0.84784E+02    0.55941E+02
   0.66009E+02    0.49192E+02    0.84919E+02    0.56432E+02
   0.66009E+02    0.49192E+02    0.84919E+02    0.56935E+02
   0.65998E+02    0.48511E+02    0.83970E+02    0.57456E+02
   0.65998E+02    0.48511E+02    0.83970E+02    0.57983E+02
   0.66040E+02    0.47958E+02    0.81987E+02    0.58521E+02
   0.66040E+02    0.47958E+02    0.81987E+02    0.59060E+02
   0.66127E+02    0.47538E+02    0.79042E+02    0.59603E+02
   0.66127E+02    0.47538E+02    0.79042E+02    0.60146E+02
   0.66254E+02    0.47249E+02    0.75225E+02    0.60690E+02
   0.66254E+02    0.47249E+02    0.75225E+02    0.61237E+02
   0.66416E+02    0.47090E+02    0.70655E+02    0.61786E+02
   0.66416E+02    0.47090E+02    0.70655E+02    0.62337E+02
   0.66607E+02    0.47053E+02    0.65446E+02    0.62883E+02
   0.66607E+02    0.47053E+02    0.65446E+02    0.63423E+02
   0.66818E+02    0.47132E+02    0.59695E+02    0.63952E+02
   0.66818E+02    0.47132E+02    0.59695E+02    0.64471E+02
   0.67045E+02    0.47316E+02    0.53508E+02    0.64976E+02
   0.67045E+02    0.47316E+02    0.53508E+02    0.65471E+02
   0.67290E+02    0.47598E+02    0.47041E+02    0.65947E+02
   0.67290E+02    0.47598E+02    0.47041E+02    0.66411E+02
   0.67549E+02    0.47972E+02    0.40416E+02    0.66853E+02
   0.67549E+02    0.47972E+02    0.40416E+02    0.67278E+02
   0.67816E+02    0.48426E+02    0.33736E+02    0.67681E+02
   0.67816E+02    0.48426E+02    0.33736E+02    0.68065E+02
   0.68084E+02    0.48948E+02    0.27107E+02    0.68422E+02
   0.68084E+02    0.48948E+02    0.27107E+02    0.68760E+02
   0.68349E+02    0.49526E+02    0.20640E+02    0.69069E+02
   0.68349E+02    0.49526E+02    0.20640E+02    0.69357E+02
   0.68608E+02    0.50147E+02    0.14431E+02    0.69613E+02
   0.68608E+02    0.50147E+02    0.14431E+02    0.69847E+02
   0.68859E+02    0.50795E+02    0.85726E+01    0.70048E+02
   0.68859E+02    0.50795E+02    0.85726E+01    0.70223E+02
   0.69100E+02    0.51458E+02    0.42854E+01    0.70365E+02
   0.69100E+02    0.51458E+02    0.42854E+01    0.70479E+02
   0.69328E+02    0.52123E+02    0.21423E+01    0.70558E+02
   0.69328E+02    0.52123E+02    0.21423E+01    0.70606E+02
   0.69542E+02    0.52777E+02    0.10709E+01    0.70615E+02
   0.69542E+02    0.52777E+02    0.10709E+01    0.70592E+02
   0.69746E+02    0.53413E+02    0.53535E+00    0.70529E+02
   0.69746E+02    0.53413E+02    0.53535E+00    0.70434E+02
   0.69947E+02    0.54029E+02    0.26762E+00    0.70298E+02
   0.69947E+02    0.54029E+02    0.26762E+00    0.70129E+02
   0.70140E+02    0.54618E+02    0.13378E+00    0.69920E+02
   0.70140E+02    0.54618E+02    0.13378E+00    0.69679E+02
   0.70316E+02    0.55172E+02    0.66877E-01    0.69403E+02
   0.70316E+02    0.55172E+02    0.66877E-01    0.69096E+02
   0.70466E+02    0.55683E+02    0.33432E-01    0.68755E+02
   0.70466E+02    0.55683E+02    0.33432E-01    0.68386E+02
   0.70585E+02    0.56141E+02    0.16712E-01    0.67987E+02
   0.70585E+02    0.56141E+02    0.16712E-01    0.67565E+02
   0.70669E+02    0.56538E+02    0.83544E-02    0.67119E+02
   0.70669E+02    0.56538E+02    0.83544E-02    0.66655E+02
   0.70718E+02    0.56864E+02    0.41764E-02    0.66172E+02
   0.70718E+02    0.56864E+02    0.41764E-02    0.65675E+02
   0.70732E+02    0.57112E+02    0.20877E-02    0.65166E+02
   0.70732E+02    0.57112E+02    0.20877E-02    0.64650E+02
   0.70707E+02    0.57274E+02    0.10437E-02    0.64130E+02
   0.70707E+02    0.57274E+02    0.10437E-02    0.63608E+02
   0.70645E+02    0.57345E+02    0.29207E+00    0.63089E+02
   0.70645E+02    0.57345E+02    0.29207E+00    0.62576E+02
   0.70543E+02    0.57319E+02    0.12670E+01    0.62073E+02
   0.70543E+02    0.57319E+02    0.12670E+01    0.61581E+02
   0.70402E+02    0.57192E+02    0.29776E+01    0.61108E+02
   0.70402E+02    0.57192E+02    0.29776E+01    0.60650E+02
   0.70224E+02    0.56962E+02    0.54238E+01    0.60216E+02
   0.70224E+02    0.56962E+02    0.54238E+01    0.59804E+02
   0.70014E+02    0.56631E+02    0.85492E+01    0.59421E+02
   0.70014E+02    0.56631E+02    0.85492E+01    0.59063E+02
   0.69780E+02    0.56205E+02    0.12277E+02    0.58739E+02
   0.69780E+02    0.56205E+02    0.12277E+02    0.58443E+02
   0.69528E+02    0.55692E+02    0.16500E+02    0.58183E+02
   0.69528E+02    0.55692E+02    0.16500E+02    0.57953E+02
   0.69264E+02    0.55103E+02    0.21090E+02    0.57762E+02
   0.69264E+02    0.55103E+02    0.21090E+02    0.57601E+02
   0.68995E+02    0.54455E+02    0.25903E+02    0.57479E+02
   0.68995E+02    0.54455E+02    0.25903E+02    0.57386E+02
   0.68731E+02    0.53762E+02    0.30778E+02    0.57332E+02
   0.68731E+02    0.53762E+02    0.30778E+02    0.57308E+02
   0.68478E+02    0.53045E+02    0.35555E+02    0.57320E+02
   0.68478E+02    0.53045E+02    0.35555E+02    0.57359E+02
   0.68247E+02    0.52323E+02    0.40079E+02    0.57431E+02
   0.68247E+02    0.52323E+02    0.40079E+02    0.57529E+02
   0.68043E+02    0.51614E+02    0.44202E+02    0.57658E+02
   0.68043E+02    0.51614E+02    0.44202E+02    0.57810E+02
   0.67874E+02    0.50937E+02    0.47808E+02    0.57988E+02
   0.67874E+02    0.50937E+02    0.47808E+02    0.58185E+02
   0.67743E+02    0.50308E+02    0.50797E+02    0.58406E+02
   0.67743E+02    0.50308E+02    0.50797E+02    0.58644E+02
   0.67652E+02    0.49741E+02    0.53102E+02    0.58901E+02
   0.67652E+02    0.49741E+02    0.53102E+02    0.59171E+02
   0.67601E+02    0.49248E+02    0.54691E+02    0.59457E+02
   0.67601E+02    0.49248E+02    0.54691E+02    0.59752E+02
   0.67586E+02    0.48836E+02    0.55545E+02    0.60060E+02
   0.67586E+02    0.48836E+02    0.55545E+02    0.60376E+02
   0.67607E+02    0.48510E+02    0.55682E+02    0.60698E+02
