   0.18579E+02    0.22633E+01    0.48436E+01    0.22986E+01
   0.18579E+02    0.22633E+01    0.48436E+01    0.22986E+01
   0.17079E+02    0.21133E+01    0.45436E+01    0.19986E+01
   0.17079E+02    0.21133E+01    0.45436E+01    0.19986E+01
   0.16355E+02    0.19817E+01    0.35929E+01    0.14913E+01
   0.16355E+02    0.19817E+01    0.35929E+01    0.14913E+01
   0.16573E+02    0.20231E+01    0.41713E+01    0.17807E+01
   0.16573E+02    0.20231E+01    0.41713E+01    0.17807E+01
   0.15934E+02    0.20419E+01    0.46593E+01    0.20717E+01
   0.15934E+02    0.20419E+01    0.46593E+01    0.20717E+01
   0.15090E+02    0.19957E+01    0.42380E+01    0.18805E+01
   0.15090E+02    0.19957E+01    0.42380E+01    0.18805E+01
   0.14598E+02    0.19583E+01    0.39203E+01    0.17192E+01
   0.14598E+02    0.19583E+01    0.39203E+01    0.17192E+01
   0.14283E+02    0.19437E+01    0.38835E+01    0.17002E+01
   0.14283E+02    0.19437E+01    0.38835E+01    0.17002E+01
   0.14013E+02    0.19296E+01    0.38534E+01    0.16850E+01
   0.14013E+02    0.19296E+01    0.38534E+01    0.16850E+01
   0.13847E+02    0.19142E+01    0.37797E+01    0.16451E+01
   0.13847E+02    0.19142E+01    0.37797E+01    0.16451E+01
   0.13821E+02    0.19043E+01    0.37300E+01    0.16156E+01
   0.13821E+02    0.19043E+01    0.37300E+01    0.16156E+01
   0.13921E+02    0.19010E+01    0.37171E+01    0.16042E+01
   0.13921E+02    0.19010E+01    0.37171E+01    0.16042E+01
   0.14144E+02    0.19029E+01    0.37251E+01    0.16026E+01
   0.14144E+02    0.19029E+01    0.37251E+01    0.16026E+01
   0.14497E+02    0.19103E+01    0.37523E+01    0.16093E+01
   0.14497E+02    0.19103E+01    0.37523E+01    0.16093E+01
   0.14985E+02    0.19235E+01    0.38066E+01    0.16283E+01
   0.14985E+02    0.19235E+01    0.38066E+01    0.16283E+01
   0.15601E+02    0.19421E+01    0.38868E+01    0.16588E+01
   0.15601E+02    0.19421E+01    0.38868E+01    0.16588E+01
   0.16339E+02    0.19654E+01    0.39891E+01    0.16991E+01
   0.16339E+02    0.19654E+01    0.39891E+01    0.16991E+01
   0.17191E+02    0.19927E+01    0.41116E+01    0.17478E+01
   0.17191E+02    0.19927E+01    0.41116E+01    0.17478E+01
   0.18140E+02    0.20231E+01    0.42517E+01    0.18036E+01
   0.18140E+02    0.20231E+01    0.42517E+01    0.18036E+01
   0.19170E+02    0.20556E+01    0.44050E+01    0.18643E+01
   0.19170E+02    0.20556E+01    0.44050E+01    0.18643E+01
   0.20257E+02    0.20894E+01    0.45681E+01    0.19281E+01
   0.20257E+02    0.20894E+01    0.45681E+01    0.19281E+01
   0.21372E+02    0.21232E+01    0.47341E+01    0.19915E+01
   0.21372E+02    0.21232E+01    0.47341E+01    0.19915E+01
   0.22483E+02    0.21561E+01    0.48978E+01    0.20521E+01
   0.22483E+02    0.21561E+01    0.48978E+01    0.20521E+01
   0.23559E+02    0.21876E+01    0.50548E+01    0.21081E+01
   0.23559E+02    0.21876E+01    0.50548E+01    0.21081E+01
   0.24565E+02    0.22169E+01    0.51969E+01    0.21558E+01
   0.24565E+02    0.22169E+01    0.51969E+01    0.21558E+01
   0.25475E+02    0.22439E+01    0.53237E+01    0.21956E+01
   0.25475E+02    0.22439E+01    0.53237E+01    0.21956E+01
   0.26261E+02    0.22682E+01    0.54292E+01    0.22255E+01
   0.26261E+02    0.22682E+01    0.54292E+01    0.22255E+01
   0.26906E+02    0.22901E+01    0.55119E+01    0.22451E+01
   0.26906E+02    0.22901E+01    0.55119E+01    0.22451E+01
   0.27395E+02    0.23098E+01    0.55738E+01    0.22565E+01
   0.27395E+02    0.23098E+01    0.55738E+01    0.22565E+01
   0.27722E+02    0.23274E+01    0.56114E+01    0.22583E+01
   0.27722E+02    0.23274E+01    0.56114E+01    0.22583E+01
   0.27886E+02    0.23433E+01    0.56305E+01    0.22539E+01
   0.27886E+02    0.23433E+01    0.56305E+01    0.22539E+01
   0.27892E+02    0.23577E+01    0.56315E+01    0.22438E+01
   0.27892E+02    0.23577E+01    0.56315E+01    0.22438E+01
   0.27747E+02    0.23709E+01    0.56168E+01    0.22294E+01
   0.27747E+02    0.23709E+01    0.56168E+01    0.22294E+01
   0.27465E+02    0.23834E+01    0.55923E+01    0.22134E+01
   0.27465E+02    0.23834E+01    0.55923E+01    0.22134E+01
   0.27059E+02    0.23951E+01    0.55587E+01    0.21962E+01
   0.27059E+02    0.23951E+01    0.55587E+01    0.21962E+01
   0.26543E+02    0.24058E+01    0.55156E+01    0.21772E+01
   0.26543E+02    0.24058E+01    0.55156E+01    0.21772E+01
   0.25937E+02    0.24159E+01    0.54697E+01    0.21592E+01
   0.25937E+02    0.24159E+01    0.54697E+01    0.21592E+01
   0.25258E+02    0.24257E+01    0.54307E+01    0.21470E+01
   0.25258E+02    0.24257E+01    0.54307E+01    0.21470E+01
   0.24516E+02    0.24348E+01    0.53949E+01    0.21386E+01
   0.24516E+02    0.24348E+01    0.53949E+01    0.21386E+01
   0.23726E+02    0.24427E+01    0.53592E+01    0.21320E+01
   0.23726E+02    0.24427E+01    0.53592E+01    0.21320E+01
   0.22907E+02    0.24490E+01    0.53251E+01    0.21273E+01
   0.22907E+02    0.24490E+01    0.53251E+01    0.21273E+01
   0.22073E+02    0.24535E+01    0.52933E+01    0.21244E+01
   0.22073E+02    0.24535E+01    0.52933E+01    0.21244E+01
   0.21242E+02    0.24557E+01    0.52623E+01    0.21220E+01
   0.21242E+02    0.24557E+01    0.52623E+01    0.21220E+01
   0.20427E+02    0.24554E+01    0.52319E+01    0.21194E+01
